win,kills,deaths,assists,gold,dmg,tower,minions,barons,dragons,ttk,tik,ft,fb,vision,ltspl,dto,g_delt,xp_delt,mmr,gold_diff,xp_diff,dmg_diff,kills_diff,kda_diff,vision_score_diff
0,7,21,8,36879,44881,1,584,0.0,1.0,1.0,0.0,1.0,0.0,90,2998,7199,1374.8999999999999,1374.8999999999999,107.79999999999973,-7971,38.299999999999955,-7586,-14,-7.428571428571428,-21
0,30,38,49,56154,78555,2,618,0.0,2.0,2.0,0.0,0.0,0.0,141,2634,23103,1577.5,1577.5,-21.0,-8297,27.700000000000273,-20877,-8,-1.5543859649122806,-16
0,8,26,9,34031,32792,2,473,0.0,1.0,2.0,0.0,1.0,0.0,89,1947,27722,1240.3000000000002,1240.3000000000002,148.39999999999964,-7272,-193.29999999999995,-19788,-18,-7.221153846153846,-6
0,12,29,21,42961,66582,1,548,0.0,1.0,1.0,0.0,0.0,0.0,130,3355,14864,1282.1000000000001,1282.1000000000001,-70.0,-11482,-64.19999999999982,-12521,-17,-6.028735632183908,-36
0,17,31,25,39228,61241,0,501,0.0,1.0,0.0,0.0,0.0,0.0,97,2674,9209,1218.1,1218.1,-4.600000000000364,-11614,-391.5,-9084,-14,-3.409867172675522,-56
0,28,38,43,65734,115014,5,704,2.0,2.0,5.0,2.0,0.0,1.0,221,3346,50688,1362.5,1362.5,69.79999999999973,-5789,14.600000000000136,-8950,-10,-1.9172932330827066,41
0,17,38,20,44705,58603,4,545,1.0,0.0,2.0,0.0,0.0,1.0,106,2115,19827,1447.8,1447.8,-125.19999999999982,-7994,-204.80000000000018,-27584,-20,-4.732198142414861,-23
0,28,36,43,47518,79935,5,474,0.0,3.0,5.0,0.0,1.0,0.0,117,2250,30018,1435.1,1435.1,-139.80000000000018,-10785,-89.5,6408,-8,-1.372605363984674,1
0,17,25,26,49242,78450,3,589,0.0,0.0,3.0,0.0,1.0,0.0,182,4072,21398,1265.1000000000001,1265.1000000000001,65.40000000000009,-7226,-115.49999999999977,-1208,-8,-1.1623529411764706,-5
0,22,29,29,57533,87604,2,788,0.0,2.0,3.0,0.0,1.0,0.0,188,4878,28866,1391.2999999999997,1391.2999999999997,-13.599999999999909,-8850,69.09999999999945,-2591,-7,-1.3777429467084639,27
0,24,30,36,64399,110076,3,855,0.0,2.0,4.0,0.0,1.0,0.0,256,4014,54531,1215.1000000000001,1215.1000000000001,-14.599999999999909,-5165,43.40000000000032,1281,-6,-1.375,1
0,16,39,33,49860,71356,1,664,0.0,1.0,1.0,0.0,0.0,0.0,165,3671,10314,1297.1,1297.1,-131.0,-15046,-88.30000000000018,-28102,-23,-5.618589743589744,-37
0,35,46,61,66531,114497,4,705,0.0,3.0,5.0,0.0,1.0,0.0,237,2491,27270,1813.2,1813.2,-183.80000000000018,-5251,409.4000000000001,-18118,-11,-1.7416149068322984,34
0,38,41,75,78190,137794,5,849,1.0,4.0,5.0,1.0,0.0,1.0,276,4167,69959,1302.0,1302.0,-104.0,-3598,-47.0,1812,-3,-0.40179717586649577,31
0,9,18,14,40014,43741,0,612,0.0,0.0,0.0,0.0,0.0,0.0,72,2455,10896,1124.0,1124.0,122.40000000000009,-12944,-268.5999999999999,-7002,-9,-3.166666666666667,-114
0,14,30,13,34976,46309,1,438,0.0,1.0,1.0,0.0,0.0,0.0,80,2711,16705,1317.1999999999998,1317.1999999999998,-227.0,-13136,-122.90000000000009,-12290,-16,-4.242857142857143,-29
0,15,24,28,41788,55861,0,574,0.0,0.0,0.0,0.0,0.0,0.0,101,3473,9524,1144.3000000000002,1144.3000000000002,-129.80000000000018,-10276,-208.5,-23370,-9,-1.5208333333333333,-18
0,27,29,34,56084,72752,5,587,0.0,2.0,5.0,0.0,0.0,0.0,151,3942,33404,1284.9,1284.9,-148.80000000000018,-2614,-99.0,-25419,-2,-0.7854406130268199,-2
0,11,24,10,36172,42341,2,466,0.0,1.0,2.0,0.0,0.0,0.0,93,2846,19477,1190.1000000000001,1190.1000000000001,59.80000000000018,-6767,-181.10000000000014,-19641,-13,-4.8522727272727275,-51
0,15,40,16,43097,41408,1,534,1.0,2.0,1.0,0.0,1.0,1.0,119,2174,30031,1207.6999999999998,1207.6999999999998,73.79999999999973,-12387,-511.9000000000001,-25418,-25,-5.225,-31
0,13,30,22,44362,55420,1,630,0.0,1.0,1.0,0.0,0.0,0.0,143,3120,21823,1212.8,1212.8,-204.0,-12158,-147.4000000000001,-22591,-17,-5.371794871794871,-85
