win,kills,deaths,assists,gold,dmg,tower,minions,barons,dragons,ttk,tik,ft,fb,vision,ltspl,dto,g_delt,xp_delt,mmr,gold_diff,xp_diff,dmg_diff,kills_diff,kda_diff,vision_score_diff
1,37,17,38,51071,76316,9,456,0.0,3.0,9.0,2.0,1.0,0.0,95,4020,41303,2565.2000000000003,1498.3,-37.40000000000009,14062,340.70000000000005,30492,20,3.384737678855326,47
1,27,5,41,50004,64767,9,493,1.0,4.0,9.0,2.0,1.0,1.0,107,4991,43059,2024.8,1247.8000000000002,-71.80000000000018,12704,261.70000000000016,35044,22,13.044444444444444,34
1,55,40,66,71877,129397,7,594,0.0,3.0,8.0,3.0,1.0,0.0,135,3848,40505,2075.4000000000005,1472.8,-158.95000000000005,5672,365.29999999999995,8368,16,1.4795454545454545,-12
1,37,16,49,57652,80516,6,484,1.0,4.0,7.0,1.0,1.0,1.0,144,3599,61758,1971.2999999999997,1223.6,22.40000000000009,11784,149.39999999999986,1648,21,4.320945945945946,16
1,29,34,36,77325,99258,8,911,1.0,3.0,8.0,1.0,0.0,1.0,252,4057,62278,1628.8000000000002,1249.8,-6.399999999999864,4111,-83.89999999999986,-27311,-5,-0.588235294117647,78
1,32,12,38,49947,59133,7,461,0.0,2.0,7.0,1.0,1.0,0.0,61,3400,30337,2629.5,1514.9,98.45000000000005,16134,464.0,8442,20,4.958333333333333,-6
1,34,20,46,59085,90431,4,556,1.0,2.0,5.0,0.0,0.0,1.0,127,4534,46345,1637.0,1228.2,76.40000000000009,8149,59.90000000000009,-1380,14,2.4117647058823533,7
1,39,19,42,59567,86622,7,585,0.0,3.0,7.0,1.0,1.0,0.0,119,2176,36915,2234.3,1197.9,284.20000000000005,10672,-3.400000000000091,34732,20,3.4170040485829962,5
1,50,26,64,69515,116057,9,608,1.0,4.0,11.0,3.0,1.0,1.0,141,3997,40042,1939.3,1638.6,154.0,11633,709.6999999999998,33923,24,3.004615384615385,70
1,23,8,39,42807,52995,9,360,1.0,1.0,9.0,2.0,0.0,1.0,86,4173,33738,2005.3,1152.8,3.199999999999818,8602,-41.5,5216,15,7.0,22
1,37,17,56,53781,70484,7,427,0.0,2.0,8.0,1.0,0.0,0.0,77,2819,30453,2420.1000000000004,1331.2,44.0,13379,-114.09999999999991,20172,21,4.5516693163751984,-8
1,49,39,98,76638,129291,9,593,2.0,3.0,9.0,1.0,0.0,1.0,161,2779,56581,2144.3,1259.5,-158.29999999999995,9906,-4.400000000000091,18052,11,1.8100470957613815,64
1,37,19,56,64485,115054,11,590,1.0,4.0,11.0,4.0,1.0,1.0,186,4234,59283,1994.6999999999998,1202.6,62.799999999999955,10034,66.79999999999995,25128,18,3.4082503556187764,53
1,35,29,39,65698,109520,10,606,0.0,5.0,10.0,2.0,1.0,0.0,151,4422,32550,1704.0,1202.6000000000001,15.400000000000091,5660,173.70000000000027,-9068,6,0.32315270935960605,5
1,42,22,53,52178,72638,9,381,0.0,2.0,11.0,3.0,1.0,0.0,90,3231,35446,2382.5,1919.9,59.799999999999955,16704,890.1000000000001,20994,20,2.9848484848484853,59
1,41,35,47,67845,103021,10,615,0.0,4.0,10.0,3.0,1.0,0.0,127,3647,52765,1873.8,1331.5,-162.20000000000005,3780,22.799999999999955,-17190,6,0.46550522648083614,-26
1,40,31,49,59392,89560,10,521,1.0,2.0,10.0,2.0,0.0,1.0,73,3025,49821,2094.3,1406.0,291.0,7257,283.70000000000005,3726,9,0.745967741935484,-37
1,39,32,50,60200,92359,9,510,1.0,2.0,9.0,1.0,1.0,1.0,91,2658,39655,2221.1000000000004,1554.0,-72.39999999999986,7982,283.4000000000001,8052,7,0.9607371794871795,-22
1,35,9,53,50471,72896,11,472,0.0,3.0,11.0,2.0,1.0,0.0,107,3172,29260,2498.7,1380.7,159.0999999999999,18879,380.5000000000001,31488,27,9.120634920634922,59
1,24,22,31,53706,72144,10,545,0.0,4.0,10.0,2.0,1.0,0.0,110,3377,65639,2114.8,1476.2999999999997,-68.80000000000018,5225,300.89999999999964,13607,2,0.16666666666666652,-5
1,24,12,37,48559,62553,6,502,0.0,4.0,6.0,0.0,1.0,0.0,100,2930,36335,2197.9,1298.7,129.0,12699,198.89999999999986,13047,12,3.708333333333333,18
1,36,19,72,60870,92729,11,621,0.0,3.0,11.0,2.0,0.0,0.0,129,3801,39787,1955.9,1152.1,-19.40000000000009,9992,-90.10000000000014,5687,17,4.359886201991465,24
1,19,5,24,29237,28790,2,294,0.0,2.0,2.0,0.0,1.0,0.0,41,2660,11462,0.0,0.0,239.39999999999986,8733,-1022.0999999999999,9576,14,8.126315789473685,8
1,33,16,33,49133,68572,8,518,0.0,3.0,8.0,1.0,1.0,0.0,113,3637,23997,2382.0,1340.1999999999998,154.0,12298,197.39999999999986,23229,18,3.4280303030303028,50
1,37,17,44,51763,71761,9,456,0.0,3.0,11.0,3.0,1.0,0.0,105,3772,40243,2318.6,1352.2000000000003,186.95000000000005,13878,289.9000000000003,26984,20,3.764705882352941,23
1,47,36,68,71497,133862,10,600,1.0,2.0,10.0,2.0,1.0,1.0,140,3536,56626,1936.9,1634.3999999999999,6.599999999999909,8138,495.70000000000005,38656,11,1.3221040189125297,-4
1,37,19,44,50644,68515,8,387,1.0,2.0,11.0,2.0,1.0,1.0,82,2393,44025,2564.6,1563.1999999999998,82.0,15041,396.5999999999997,26536,18,3.10099573257468,31
1,29,15,52,42049,55809,5,383,0.0,1.0,5.0,1.0,1.0,0.0,70,2444,12928,2306.0,1462.1000000000001,78.59999999999991,11176,140.00000000000023,23451,14,4.641379310344828,10
1,27,7,25,35801,34200,4,337,0.0,1.0,4.0,0.0,1.0,0.0,47,2409,20108,0.0,0.0,192.19999999999982,14613,-1094.1000000000001,11660,20,7.021164021164021,19
1,45,44,47,70456,142320,8,542,2.0,2.0,8.0,2.0,1.0,1.0,146,2816,76528,1725.7,1564.0,178.5999999999999,4269,295.1999999999998,4056,1,0.002020202020201811,2
1,55,42,57,82797,210754,8,650,2.0,6.0,10.0,4.0,1.0,1.0,118,3060,85500,2110.7999999999997,1358.4,51.59999999999991,13732,186.80000000000018,51838,13,0.9702380952380951,1
1,22,9,34,40836,48487,6,443,0.0,2.0,6.0,0.0,1.0,0.0,68,4643,13421,2218.3,1260.6999999999998,93.0,10303,112.69999999999982,12993,13,5.267676767676768,22
1,43,34,58,69561,119938,8,626,1.0,4.0,8.0,2.0,0.0,1.0,151,2859,70173,1926.9,1329.0,-17.399999999999864,3326,90.80000000000018,3022,9,1.0636114911080712,-34
1,39,38,68,75872,139257,8,715,0.0,6.0,8.0,1.0,0.0,0.0,214,3910,69804,1691.8000000000002,1043.2,51.0,2547,-110.29999999999995,-2318,1,0.2773279352226723,-4
1,48,34,67,68782,134104,11,549,1.0,4.0,11.0,3.0,1.0,1.0,135,2980,65825,1983.6000000000001,1207.5,-12.400000000000091,9818,75.69999999999982,27733,15,1.5906862745098038,3
1,39,14,45,45298,58223,9,365,0.0,3.0,10.0,1.0,1.0,0.0,40,3376,35979,2312.5,1702.8000000000002,81.79999999999995,11968,488.7000000000003,15586,25,5.076923076923077,-3
1,27,20,31,41749,62008,7,433,0.0,2.0,8.0,1.0,0.0,0.0,82,2744,27289,2195.8,1270.1,34.90000000000009,3058,-77.70000000000005,17307,7,1.2703703703703704,43
1,34,17,38,54210,87420,4,570,0.0,3.0,4.0,0.0,0.0,0.0,99,3608,32375,1589.3000000000002,1280.1,-33.0,6788,178.70000000000005,18858,17,3.264705882352941,4
1,33,15,24,44761,57591,6,422,0.0,2.0,6.0,0.0,1.0,0.0,67,2535,31616,2538.5,1561.1000000000001,59.59999999999991,14697,348.10000000000014,19974,18,2.921212121212121,18
1,34,15,36,42167,59442,5,388,0.0,2.0,5.0,1.0,1.0,0.0,47,3742,17093,2380.2,1537.5,-45.40000000000009,10707,468.6999999999998,19672,20,3.9901960784313726,0
1,40,23,71,70999,137773,10,690,0.0,5.0,11.0,3.0,1.0,0.0,188,4407,57235,1814.9999999999998,1348.8999999999999,-133.4000000000001,8479,217.0999999999999,16064,17,3.0260869565217394,71
1,31,21,49,54914,95188,9,545,1.0,4.0,9.0,2.0,1.0,1.0,77,3580,37106,2033.6,1212.9,60.799999999999955,11118,-27.199999999999818,20820,10,2.0907738095238093,-24
1,40,34,63,73125,126642,8,685,2.0,3.0,9.0,1.0,0.0,1.0,187,3183,69702,1957.6000000000001,1317.3,59.600000000000136,7779,110.29999999999995,4826,6,0.8544117647058824,32
1,45,30,61,62336,102932,6,505,1.0,2.0,6.0,1.0,0.0,1.0,118,3270,38215,2198.9,1407.0,42.59999999999991,9130,-177.5999999999999,10012,15,1.9333333333333331,31
1,31,13,33,42289,64537,9,352,0.0,1.0,10.0,2.0,1.0,0.0,46,3531,30019,0.0,0.0,76.20000000000005,13121,-1182.7,30479,18,3.8908188585607943,17
1,39,35,54,61607,101761,8,540,1.0,4.0,9.0,1.0,0.0,1.0,135,2994,43202,1795.9999999999998,1178.6,-37.40000000000009,5186,-244.4000000000001,1145,4,0.3750915750915751,16
1,36,18,61,52646,77928,9,419,1.0,2.0,10.0,2.0,1.0,1.0,75,3776,38072,2034.1000000000001,1293.3999999999999,-97.80000000000018,8643,107.10000000000014,12187,19,4.305555555555556,-8
1,29,22,28,53931,82461,11,509,1.0,4.0,11.0,3.0,1.0,1.0,114,3889,55416,2104.0,1236.4,86.40000000000009,8523,206.4000000000001,24620,8,1.073667711598746,63
1,27,20,33,55531,70808,11,558,1.0,2.0,11.0,4.0,0.0,1.0,115,3949,36847,1882.3999999999999,1203.0,0.7999999999999545,6869,44.100000000000136,-23451,7,1.4074074074074074,8
1,41,39,53,82289,151145,10,844,2.0,3.0,11.0,4.0,1.0,0.0,146,3930,80497,1989.6000000000001,1327.3000000000002,164.75,7122,249.80000000000018,24665,2,-0.028767979987492254,-38
1,37,25,51,55713,86703,9,454,0.0,3.0,10.0,3.0,1.0,0.0,118,4075,53559,2107.0,1278.5,5.0,8711,102.70000000000005,7963,12,1.4929729729729728,18
1,43,31,61,63039,92665,7,515,1.0,2.0,8.0,1.0,1.0,1.0,102,3282,38691,1880.6999999999998,1519.6,122.40000000000009,8537,-8.400000000000091,-4868,12,1.9827456864216055,-34
1,22,6,21,37792,42056,7,393,0.0,2.0,7.0,0.0,1.0,0.0,58,2547,18657,0.0,0.0,188.60000000000014,12696,-1085.1,14322,16,6.712121212121213,16
1,34,24,52,60780,110086,9,564,1.0,4.0,9.0,2.0,1.0,1.0,186,4567,37529,1914.1,1189.7,-87.60000000000014,7042,-14.999999999999773,31005,10,1.965686274509804,90
1,53,49,85,79553,163608,7,677,1.0,4.0,9.0,2.0,0.0,1.0,148,3221,52775,2043.2,1234.9,244.60000000000014,4304,40.600000000000364,19260,4,0.6842510589141315,-34
1,47,28,103,73672,136006,7,582,2.0,5.0,8.0,1.0,0.0,1.0,129,3910,78919,1692.3,1209.7,304.80000000000007,9937,-35.90000000000009,24542,19,3.8252279635258355,-8
1,30,17,21,45087,58005,8,378,1.0,3.0,10.0,2.0,1.0,1.0,71,3946,41507,2225.8999999999996,1525.0,-120.0,6057,414.89999999999986,16471,13,1.5666666666666667,31
1,32,17,66,57132,85195,10,498,1.0,2.0,10.0,2.0,0.0,1.0,149,4334,38841,1838.3,1261.7,-109.39999999999986,12095,213.5,22136,15,4.420955882352941,61
1,25,9,30,43113,59399,10,466,0.0,2.0,10.0,2.0,1.0,0.0,80,2688,22428,2361.4,1324.5,-15.399999999999864,14838,168.5999999999999,24571,16,5.351111111111111,20
1,0,1,0,4442,667,0,32,0.0,0.0,0.0,0.0,0.0,0.0,1,107,403,0.0,0.0,81.39999999999986,-277,0.0,-571,-1,-3.0,-1
1,41,25,56,62501,96451,9,572,0.0,3.0,10.0,1.0,1.0,0.0,139,3021,17184,2053.5,1420.3,-28.40000000000009,13779,282.70000000000005,23033,16,2.7092682926829266,19
1,35,18,64,59317,89350,8,536,2.0,4.0,9.0,3.0,0.0,1.0,160,5294,53487,1866.4,1159.7,-68.20000000000005,6333,68.00000000000023,18776,17,4.1571428571428575,67
1,34,17,47,51403,72436,10,424,1.0,3.0,10.0,2.0,1.0,1.0,99,3436,42073,2198.8,1242.7,-7.600000000000136,11368,139.80000000000018,24359,17,3.735294117647059,26
1,34,18,35,56253,76655,9,630,1.0,3.0,9.0,3.0,1.0,1.0,126,3942,38497,1965.4999999999998,1356.3000000000002,-81.0,10799,178.0,21933,16,2.686274509803922,21
1,14,4,13,33446,28034,5,415,0.0,1.0,5.0,0.0,1.0,0.0,64,1703,16750,0.0,0.0,189.0,10323,-1179.6,13400,10,6.178571428571429,5
1,49,32,94,73288,133851,8,675,1.0,4.0,8.0,2.0,0.0,0.0,132,3202,58795,2065.4,1257.5,103.20000000000005,7313,-65.79999999999995,24833,17,3.10140306122449,-28
1,34,14,58,50093,73516,8,502,1.0,3.0,8.0,1.0,1.0,1.0,124,4797,37490,1990.6,1391.1,-149.20000000000005,10176,202.70000000000005,17416,20,5.714285714285714,46
1,29,28,35,54604,90492,7,607,0.0,4.0,7.0,1.0,0.0,0.0,144,3891,27925,1620.5,1124.5,-93.79999999999995,-6432,-208.70000000000005,-15994,1,0.2857142857142856,12
1,31,21,48,55800,93772,9,488,1.0,2.0,10.0,3.0,1.0,1.0,145,3075,51940,2022.6000000000001,1282.8999999999999,-35.0,11860,80.70000000000005,15768,10,1.923195084485407,48
1,31,18,45,47137,71535,6,454,0.0,2.0,6.0,0.0,1.0,0.0,86,2914,38671,2322.1,1357.6000000000001,10.799999999999955,10642,142.79999999999995,19300,13,2.9318996415770613,1
1,47,37,72,70772,138984,8,631,0.0,4.0,8.0,2.0,1.0,0.0,158,3453,66462,1767.4,1364.2,118.60000000000014,6139,287.5,20520,10,1.237492811960897,9
1,47,19,65,65092,96199,10,542,1.0,2.0,11.0,4.0,1.0,1.0,90,4110,53261,2404.5,1521.6000000000001,192.79999999999995,16277,419.20000000000005,9556,28,5.06494960806271,-2
1,23,6,22,32917,35397,3,347,0.0,0.0,3.0,0.0,1.0,0.0,43,1450,12654,0.0,0.0,68.59999999999991,10353,-1098.5,11733,18,7.065217391304348,-6
1,50,57,80,79346,195115,11,597,0.0,4.0,11.0,3.0,1.0,0.0,188,3322,59055,2199.2,1409.4,-72.59999999999991,581,64.70000000000005,36549,-7,-0.4392982456140353,33
1,40,18,53,51172,90944,10,428,0.0,3.0,10.0,2.0,1.0,0.0,100,1907,33707,2282.2999999999997,1570.1,106.0,13840,338.39999999999986,36972,22,4.066666666666666,47
1,43,40,53,70932,156076,8,687,0.0,4.0,9.0,2.0,1.0,0.0,197,3169,46904,1607.4,1262.5,-118.0,1976,103.70000000000005,46467,3,-0.018604651162790642,32
1,28,13,29,43863,53959,9,410,0.0,2.0,9.0,2.0,1.0,0.0,65,2975,31756,2455.0,1350.3000000000002,77.59999999999991,13193,182.4000000000001,11789,15,3.456043956043956,14
1,46,25,50,60886,103733,10,527,1.0,2.0,10.0,2.0,1.0,1.0,133,2568,43062,2219.0,1418.6000000000001,11.599999999999909,11009,88.50000000000023,16642,21,2.5356521739130433,30
1,41,36,57,73299,108527,8,694,1.0,4.0,9.0,2.0,0.0,1.0,155,3244,60451,1549.7,1346.5,-44.200000000000045,6346,102.0,-14253,5,0.8685636856368564,-13
1,32,17,60,55738,103625,9,461,1.0,3.0,10.0,2.0,0.0,1.0,128,3968,51390,1798.8,1091.2,-43.549999999999955,9121,-49.799999999999955,19857,15,4.286764705882353,-26
1,25,7,19,33163,36131,3,305,0.0,2.0,3.0,0.0,1.0,0.0,59,1279,18195,0.0,0.0,178.39999999999986,9826,-1152.5,11243,18,5.805714285714286,21
1,44,24,61,61835,125602,11,515,1.0,4.0,11.0,4.0,1.0,1.0,145,3996,64380,1894.7,1333.9,-59.40000000000009,9976,305.5,42657,20,2.875,37
1,35,35,62,72624,117587,7,730,1.0,3.0,7.0,1.0,0.0,1.0,163,2820,57189,2181.7,1072.3,-122.25,1684,-446.29999999999995,-3749,0,0.1428571428571428,29
1,44,36,77,66102,112054,7,512,1.0,5.0,7.0,1.0,1.0,1.0,129,2889,72951,2044.8,1366.3000000000002,-15.399999999999864,11924,-41.79999999999973,16757,8,1.4065656565656566,-1
1,37,30,60,66380,139487,10,626,0.0,5.0,10.0,4.0,1.0,0.0,145,3574,64176,2249.4,1282.1,4.400000000000091,199,117.5,54377,7,1.071171171171171,14
1,15,4,15,26652,28149,2,283,0.0,2.0,2.0,0.0,1.0,0.0,39,1749,9901,0.0,0.0,117.0,7275,-1115.6,12270,11,7.1,13
1,37,15,36,46930,66904,9,426,0.0,2.0,9.0,1.0,1.0,0.0,87,2483,30283,2335.8,1515.7000000000003,-40.40000000000009,13980,334.4000000000003,12074,22,3.92072072072072,32
1,26,8,23,35152,48600,3,366,0.0,2.0,3.0,0.0,1.0,0.0,38,1758,22119,0.0,0.0,-42.200000000000045,9179,-1210.5,15548,19,5.532407407407407,-6
1,24,5,24,41178,44950,7,410,0.0,3.0,7.0,0.0,1.0,0.0,78,2057,28857,2377.8,1468.0,94.20000000000005,13841,345.20000000000005,10857,19,9.058333333333334,32
1,49,35,73,73219,125452,10,495,2.0,3.0,11.0,3.0,1.0,1.0,166,3353,76628,1870.2,1396.1,-92.59999999999991,14610,136.29999999999973,22361,14,1.7510204081632654,32
1,30,17,21,45087,58005,8,378,1.0,3.0,10.0,2.0,1.0,1.0,71,3946,41507,2225.8999999999996,1525.0,-120.0,6057,414.89999999999986,16471,13,1.5666666666666667,31
1,35,17,39,53314,83442,7,495,1.0,3.0,10.0,2.0,1.0,1.0,98,4592,47135,2066.5,1507.8,74.45000000000005,14373,342.5999999999999,31082,18,3.2386554621848735,-4
1,46,35,93,71209,137370,8,594,1.0,4.0,8.0,2.0,1.0,1.0,156,4238,46314,2040.5,1338.8999999999999,-72.0,4174,108.59999999999991,15492,11,1.8627329192546584,35
1,23,19,20,50239,64990,9,535,0.0,2.0,9.0,2.0,1.0,0.0,108,3470,32929,1778.8999999999999,1484.8999999999999,-164.5999999999999,8742,400.0,7357,4,0.437070938215103,48
1,17,2,21,48952,58118,9,539,1.0,3.0,9.0,2.0,1.0,1.0,123,3174,63559,2032.4,1280.4,-39.80000000000018,14728,164.5,20917,15,18.764705882352942,25
1,41,21,36,57618,89223,10,531,0.0,4.0,10.0,2.0,1.0,0.0,136,4269,33977,2253.2,1423.8000000000002,37.600000000000136,11281,319.0000000000002,5079,20,2.4715447154471546,55
1,27,16,32,50566,74812,10,458,1.0,3.0,10.0,2.0,1.0,1.0,107,4785,60591,1900.2,1385.8,-41.799999999999955,9090,167.10000000000014,14474,11,2.4652777777777777,14
1,28,18,33,47146,64228,9,431,0.0,3.0,9.0,0.0,1.0,0.0,93,4527,35053,1909.2,1389.6,-30.59999999999991,6118,309.29999999999995,8439,10,1.4246031746031746,14
1,32,22,37,48270,75930,7,466,0.0,2.0,7.0,2.0,1.0,0.0,116,2784,24842,1989.6999999999998,1315.3999999999999,49.200000000000045,6923,103.79999999999995,12527,10,1.5426136363636362,33
1,53,48,104,80995,187823,5,703,1.0,1.0,5.0,1.0,0.0,0.0,175,2915,67633,1455.4,1451.2000000000003,20.59999999999991,6284,174.10000000000014,21456,5,0.5538522012578619,-11
1,38,23,47,50600,72945,7,426,0.0,2.0,7.0,2.0,1.0,0.0,76,2629,27224,2167.2,1212.3,482.79999999999995,12295,-0.2999999999999545,13523,15,2.4851258581235696,-11
1,41,35,73,72181,126936,7,678,0.0,2.0,7.0,1.0,1.0,0.0,135,4152,27238,1724.6,1201.4,-38.40000000000009,2996,-35.299999999999955,366,6,0.9156794425087109,-5
1,25,27,33,57239,97757,11,602,0.0,5.0,11.0,2.0,1.0,0.0,153,3209,67175,1815.3,1182.5,-54.600000000000136,4449,-89.09999999999991,25477,-2,-0.25185185185185155,21
1,2,1,1,5534,2719,0,39,0.0,0.0,0.0,0.0,0.0,0.0,0,138,0,0.0,0.0,58.40000000000009,758,0.0,29,1,2.0,-1
1,1,1,0,5037,1638,0,39,0.0,0.0,0.0,0.0,0.0,0.0,2,185,0,0.0,0.0,-46.0,464,0.0,7,0,-1.0,2
1,36,18,38,52481,69224,11,475,0.0,2.0,11.0,3.0,1.0,0.0,95,2999,15980,2218.1,1250.6,53.59999999999991,9457,140.0,17708,18,2.8611111111111107,30
1,18,8,20,30068,30897,2,297,0.0,1.0,2.0,0.0,1.0,0.0,58,1496,15012,0.0,0.0,48.799999999999955,7477,-1199.4,8255,11,3.9722222222222223,19
1,28,12,41,52803,77458,9,514,1.0,3.0,8.0,1.0,1.0,1.0,94,2779,50989,2149.5,1230.8,15.600000000000136,13492,-18.700000000000045,23119,16,4.642857142857142,-10
1,42,37,53,82322,163444,9,867,1.0,4.0,9.0,4.0,1.0,0.0,200,4126,83117,1971.3999999999999,1436.8,-285.39999999999986,3508,122.89999999999986,-1736,5,0.019948519948520094,-12
1,0,1,0,4644,829,0,47,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,170.4000000000001,453,0.0,235,0,0.0,-1
1,44,39,58,77176,161254,10,713,2.0,2.0,11.0,3.0,0.0,1.0,170,2517,69615,1824.3000000000002,1413.2,19.40000000000009,8225,10.000000000000227,3413,5,0.5017482517482517,-3
1,24,14,28,48144,62243,7,487,0.0,4.0,7.0,1.0,1.0,0.0,106,3425,50060,1948.3000000000002,1415.9,223.4000000000001,8382,294.9000000000001,8507,10,2.2976190476190474,36
1,30,8,15,47698,60979,11,495,0.0,3.0,11.0,3.0,1.0,0.0,61,4349,35076,2442.7,1325.4,0.0,17189,278.0,16869,22,5.125,4
1,32,11,29,43421,60029,6,401,0.0,4.0,6.0,1.0,1.0,0.0,86,3651,34687,2172.8,1363.2,-86.0,10026,273.70000000000005,25857,21,5.014204545454546,34
1,25,28,44,47803,66832,7,429,0.0,3.0,7.0,1.0,0.0,0.0,100,2648,41125,1776.3,1184.3,-68.40000000000009,-543,18.59999999999991,-6976,-3,0.10428571428571454,7
1,43,29,68,53547,104387,7,430,0.0,3.0,7.0,1.0,0.0,0.0,90,3215,34906,2017.6999999999998,1232.0,78.40000000000009,3314,-330.20000000000005,36061,14,2.623040752351097,-13
1,37,22,42,61758,85186,11,553,1.0,4.0,11.0,4.0,1.0,1.0,80,3149,66845,2252.4,1279.9,1.6000000000001364,10864,36.40000000000009,29113,15,2.2936117936117935,8
1,33,17,38,45245,63177,6,464,0.0,2.0,7.0,1.0,0.0,0.0,88,3090,20410,1898.5,1351.0,-99.19999999999982,7055,31.09999999999991,9476,16,2.903743315508022,2
1,25,16,31,50935,52148,8,523,1.0,3.0,8.0,1.0,1.0,1.0,106,3161,52552,2125.1,1254.9,-124.20000000000005,10370,217.4000000000001,-12621,9,2.3,44
1,39,25,62,68420,128834,10,617,1.0,3.0,10.0,2.0,1.0,1.0,128,3670,60767,1927.9,1255.2,-121.25,11273,-112.5,17090,14,2.706666666666667,46
1,28,12,28,47901,63921,5,523,0.0,1.0,5.0,0.0,1.0,0.0,117,4748,9379,1892.8999999999999,1509.1000000000001,-22.799999999999955,11794,439.3000000000002,21017,16,3.345238095238096,36
1,49,36,78,80706,172823,10,679,2.0,5.0,11.0,5.0,1.0,1.0,164,3793,87825,2126.6,1246.9,126.40000000000009,11182,54.600000000000136,46863,13,1.5890022675736961,66
1,36,15,60,60736,87033,10,535,1.0,2.0,11.0,4.0,0.0,1.0,154,5287,50691,1927.6,1199.9,232.20000000000005,16444,83.70000000000027,9339,21,5.28888888888889,57
1,26,13,28,46480,53211,9,437,0.0,3.0,9.0,2.0,1.0,0.0,102,2537,34362,1952.6,1301.0,18.59999999999991,13195,269.60000000000014,7079,13,2.5769230769230775,23
1,25,6,26,38077,38001,8,352,0.0,1.0,8.0,1.0,1.0,0.0,35,2019,19257,0.0,0.0,9.799999999999955,14167,-1176.7,15127,20,8.14,-23
1,31,14,38,52532,78542,8,468,1.0,4.0,10.0,2.0,1.0,1.0,113,4238,56760,1893.6999999999998,1328.3,-17.59999999999991,10517,173.69999999999982,13053,17,3.767281105990784,15
1,30,17,57,52693,71383,5,518,0.0,3.0,5.0,0.0,0.0,0.0,125,3359,37039,1607.1000000000001,1106.5,32.600000000000136,6731,-110.90000000000009,4870,15,3.650980392156862,8
1,12,6,15,33823,35106,9,352,0.0,2.0,9.0,2.0,1.0,0.0,53,2961,21436,0.0,0.0,-85.60000000000014,11224,-984.7,13852,6,3.416666666666667,31
1,52,41,88,78132,162527,10,663,1.0,1.0,10.0,3.0,0.0,1.0,178,2819,36106,1763.1999999999998,1221.3,-13.800000000000182,6713,-5.0,13534,11,1.4338649155722325,-9
1,34,39,42,59233,89227,7,619,1.0,2.0,7.0,1.0,0.0,0.0,106,2603,38696,2030.6,1257.6,123.59999999999991,-533,-18.90000000000009,-5757,-4,-0.4336349924585219,2
1,28,32,56,55393,94480,9,458,1.0,1.0,9.0,2.0,0.0,1.0,98,2978,29935,1643.9999999999998,1169.0,43.200000000000045,3522,-16.700000000000045,9792,-4,-0.4464285714285716,-44
1,2,1,0,5569,1687,0,41,0.0,0.0,0.0,0.0,0.0,0.0,1,187,0,0.0,0.0,-153.60000000000014,1079,0.0,112,1,1.5,0
1,41,15,58,58772,97913,12,535,1.0,3.0,11.0,2.0,1.0,1.0,123,3291,41263,1903.7,1245.8,-65.60000000000014,13335,63.799999999999955,21525,26,5.697560975609756,3
1,43,28,37,64227,111311,10,591,1.0,3.0,10.0,2.0,1.0,1.0,123,3415,45110,2070.5,1319.4,-195.20000000000005,9529,278.70000000000005,26466,15,1.3571428571428572,14
1,38,13,56,45952,69620,9,372,0.0,2.0,9.0,2.0,1.0,0.0,59,3093,19834,2570.1,1396.6,9.799999999999955,13601,308.5,26804,25,6.384615384615385,21
1,28,21,39,52523,82684,8,451,1.0,1.0,8.0,1.0,1.0,1.0,79,2772,35242,2164.8,1162.3999999999999,33.600000000000136,8827,-177.29999999999995,17508,7,1.511904761904762,-10
1,39,41,64,69459,110455,9,620,1.0,1.0,11.0,4.0,0.0,1.0,134,2219,36329,2108.0,1209.2,94.20000000000005,3407,-108.99999999999977,-2375,-2,0.05065666041275785,2
1,55,50,61,75443,136824,10,611,0.0,1.0,11.0,3.0,1.0,0.0,123,2558,32350,2019.1,1524.6000000000001,97.19999999999982,4998,37.600000000000136,-10394,5,0.04727272727272691,-11
1,33,16,57,57274,83157,6,494,1.0,3.0,7.0,0.0,1.0,1.0,166,4918,48871,1906.7,1141.5,-107.40000000000009,10313,50.90000000000009,3674,17,4.140151515151516,74
1,1,1,1,5244,1495,0,41,0.0,0.0,0.0,0.0,0.0,0.0,3,177,0,0.0,0.0,28.40000000000009,644,0.0,-632,0,0.0,2
1,30,16,42,64966,70901,9,562,1.0,5.0,10.0,3.0,1.0,1.0,128,2659,54192,2243.9,1260.6,43.799999999999955,15999,-60.40000000000009,-5095,14,3.4333333333333336,34
1,42,18,68,59182,95019,11,462,1.0,4.0,11.0,3.0,1.0,1.0,108,4222,55207,2071.3,1400.3999999999999,-46.200000000000045,10843,222.99999999999977,25353,25,4.968253968253968,25
1,44,24,71,64448,114241,8,532,1.0,3.0,8.0,1.0,1.0,1.0,144,3342,45966,2160.8,1475.3,131.4000000000001,12652,208.00000000000023,34259,21,3.5189393939393945,34
1,24,27,47,56817,89294,7,650,1.0,1.0,7.0,1.0,0.0,1.0,98,2464,35662,1662.7,1073.3,-9.400000000000091,1572,-218.79999999999995,17151,-3,0.5046296296296298,-25
1,28,11,51,52960,72459,11,460,1.0,3.0,11.0,3.0,1.0,1.0,145,2991,48833,2189.2999999999997,1338.7,221.79999999999995,15583,231.00000000000023,31162,17,6.038961038961039,87
